City_ID,city,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Mutoko,ZW,2020-10-09 05:58:19,-17.4,32.23,71.74,52,15,5.48
307,Puri,IN,2020-10-09 05:58:19,19.8,85.85,87.8,79,40,3.85
308,Jiexiu,CN,2020-10-09 05:58:19,37.02,111.91,68.34,43,15,1.92
309,Wanning,CN,2020-10-09 05:58:00,18.8,110.4,80.06,83,51,21.12
310,Westhoughton,GB,2020-10-09 05:58:19,53.55,-2.52,46.99,83,68,1.01
311,Loiza,PR,2020-10-09 05:58:19,18.43,-65.88,80.6,83,1,1.72
312,Linhares,BR,2020-10-09 05:58:20,-19.39,-40.07,73.74,82,100,4.18
313,Wattegama,LK,2020-10-09 05:58:20,6.8,81.48,89.6,62,40,16.11
314,Severo-Kurilsk,RU,2020-10-09 05:57:51,50.68,156.12,45.99,76,7,16.87
315,Victor Harbor,AU,2020-10-09 05:58:20,-35.57,138.62,66.99,57,0,1.01
316,Nexo,DK,2020-10-09 05:58:20,55.06,15.13,53.6,81,75,16.11
317,Nouakchott,MR,2020-10-09 05:54:21,18.09,-15.98,82.4,45,26,6.93
318,Erzin,TR,2020-10-09 05:58:20,36.96,36.2,81.0,28,37,6.24
319,Komsomolskiy,UZ,2020-10-09 05:58:20,40.43,71.72,55.4,66,75,6.93
320,Gat,IL,2020-10-09 05:58:02,31.61,34.76,82.0,50,20,4.7
321,Souillac,MU,2020-10-09 05:58:05,-20.52,57.52,78.8,74,40,14.99
322,Vila Franca Do Campo,PT,2020-10-09 05:59:36,37.72,-25.43,69.8,88,40,2.19
323,Vostok,RU,2020-10-09 05:58:00,46.49,135.88,52.81,52,12,5.48
324,Chokwe,MZ,2020-10-09 05:59:36,-24.53,32.98,74.84,51,0,10.16
325,Kasungu,MW,2020-10-09 05:59:36,-13.03,33.48,78.06,53,77,8.28
326,Brae,GB,2020-10-09 05:59:37,60.4,-1.35,42.8,87,20,2.24
327,Xilopolis,GR,2020-10-09 05:59:37,40.93,23.18,62.01,61,59,21.99
328,Virden,US,2020-10-09 05:59:37,39.5,-89.77,63.0,61,86,3.0
329,Cartagena,CO,2020-10-09 05:54:47,10.4,-75.51,79.47,79,23,3.15
330,Asau,RO,2020-10-09 05:59:37,46.43,26.4,55.0,98,100,5.86
331,Villarrica,PY,2020-10-09 05:58:09,-25.75,-56.43,66.96,94,18,2.19
332,Ca Mau,VN,2020-10-09 05:57:56,9.18,105.15,78.71,91,100,5.97
333,Riyadh,SA,2020-10-09 05:59:37,24.69,46.72,80.6,28,0,4.45
334,Kavaratti,IN,2020-10-09 05:59:29,10.57,72.64,80.6,88,75,5.82
335,Abapo,BO,2020-10-09 05:59:37,-18.83,-63.47,69.51,57,0,3.0
336,Methoni,GR,2020-10-09 05:59:37,36.82,21.7,66.0,87,1,4.7
337,Te Anau,NZ,2020-10-09 05:58:16,-45.42,167.72,49.78,88,31,1.83
338,Umea,SE,2020-10-09 05:59:38,63.83,20.26,50.0,100,90,6.93
339,Bemidji,US,2020-10-09 05:59:38,47.47,-94.88,54.0,50,1,10.29
340,Port Macquarie,AU,2020-10-09 05:59:38,-31.43,152.92,73.0,43,1,11.41
341,Kyzyl,RU,2020-10-09 05:59:38,51.7,94.45,35.02,62,82,19.28
342,Cidreira,BR,2020-10-09 05:57:48,-30.18,-50.21,59.4,83,2,6.8
343,Oranjestad,AW,2020-10-09 05:59:38,12.52,-70.03,82.4,83,20,16.11
344,Dwarka,IN,2020-10-09 05:59:38,22.24,68.97,86.27,60,12,10.69
345,Padang,ID,2020-10-09 05:58:14,-0.95,100.35,79.63,74,99,6.62
346,Ust-Ishim,RU,2020-10-09 05:59:38,57.69,71.17,35.44,86,100,8.93
347,Kikwit,CD,2020-10-09 05:59:39,-5.04,18.82,74.7,87,69,1.83
348,Andenes,NO,2020-10-09 05:59:39,69.31,16.12,46.4,87,98,9.17
349,Ust-Kulom,RU,2020-10-09 05:59:39,61.69,53.69,47.64,89,100,5.75
350,Namatanai,PG,2020-10-09 05:58:10,-3.67,152.43,83.66,76,95,6.33
351,Portland,US,2020-10-09 05:54:46,45.52,-122.68,61.0,83,98,0.58
352,Adrar,MR,2020-10-09 05:59:39,20.5,-10.07,85.23,19,0,9.37
353,Kulhudhuffushi,MV,2020-10-09 05:59:39,6.62,73.07,82.4,74,40,11.12
354,Chara,RU,2020-10-09 05:57:43,56.91,118.26,41.99,64,100,1.74
355,Kungurtug,RU,2020-10-09 05:59:40,50.6,97.52,27.7,88,100,16.84
356,Plast,RU,2020-10-09 05:59:40,54.37,60.81,45.0,59,99,9.6
357,Senno,RU,2020-10-09 05:59:40,59.53,33.92,53.29,92,96,5.77
358,Santa Marta,CO,2020-10-09 05:55:52,11.24,-74.2,79.0,81,63,1.01
359,Ust-Kuyga,RU,2020-10-09 05:59:40,70.02,135.6,28.27,94,92,8.12
360,Alamo,MX,2020-10-09 05:59:40,20.92,-97.68,73.42,76,63,2.66
361,Babstovo,RU,2020-10-09 05:59:40,48.12,132.48,56.37,57,67,5.32
362,Zhezkazgan,KZ,2020-10-09 05:59:40,47.8,67.71,39.2,48,0,20.13
363,Svetlogorsk,BY,2020-10-09 05:59:40,52.63,29.73,56.25,95,100,7.29
364,Vilhena,BR,2020-10-09 05:59:40,-12.74,-60.15,74.93,60,0,3.76
365,Yuancheng,CN,2020-10-09 05:59:41,36.65,107.79,61.45,54,36,8.48
366,Katsuura,JP,2020-10-09 05:58:04,35.13,140.3,62.6,93,90,11.41
367,Sorada,IN,2020-10-09 05:59:41,19.75,84.43,87.96,70,65,3.53
368,Ankara,TR,2020-10-09 05:59:41,39.92,32.85,69.01,45,40,5.82
369,Yankton,US,2020-10-09 05:59:41,42.87,-97.4,66.99,72,1,6.93
370,Jos,NG,2020-10-09 05:59:41,9.92,8.9,66.31,88,100,2.8
371,Sarangani,PH,2020-10-09 05:59:41,5.4,125.46,84.4,68,97,4.59
372,Vysokogornyy,RU,2020-10-09 05:59:41,50.12,139.15,46.45,56,0,7.05
373,Dietikon,CH,2020-10-09 05:59:41,47.4,8.4,48.99,93,97,5.82
374,Wawa,NG,2020-10-09 05:59:42,9.9,4.42,71.73,96,100,5.93
375,Beidao,CN,2020-10-09 05:59:42,34.57,105.89,62.51,61,98,5.66
376,Grand Gaube,MU,2020-10-09 05:58:02,-20.01,57.66,79.0,73,0,7.0
377,Guhagar,IN,2020-10-09 05:59:42,17.48,73.19,89.47,60,0,1.92
378,Airai,TL,2020-10-09 05:59:42,-8.93,125.41,76.03,57,99,6.08
379,Kirakira,SB,2020-10-09 05:59:42,-10.45,161.92,82.38,78,74,10.51
380,Kaka,TM,2020-10-09 05:59:42,37.35,59.61,57.63,30,73,4.94
381,Margate,GB,2020-10-09 05:58:12,51.38,1.39,52.0,97,63,6.78
382,Chapais,CA,2020-10-09 05:57:48,49.78,-74.85,30.2,92,90,5.82
383,Papara,BR,2020-10-09 05:59:43,-3.98,-38.73,79.0,78,40,9.17
384,Sur,OM,2020-10-09 05:58:09,22.57,59.53,90.82,28,0,3.0
385,Victoria,HK,2020-10-09 05:57:12,22.29,114.16,82.99,57,9,15.01
386,Monrovia,LR,2020-10-09 05:59:43,6.3,-10.8,77.02,85,99,3.42
387,Oussouye,SN,2020-10-09 05:59:43,12.48,-16.55,78.89,90,25,5.99
388,Sinnamary,GF,2020-10-09 05:59:32,5.38,-52.95,78.78,84,0,7.47
389,Severodvinsk,RU,2020-10-09 05:59:43,64.56,39.83,50.0,93,90,4.47
390,Onega,RU,2020-10-09 05:59:43,63.91,38.14,50.49,97,100,6.91
391,Lasa,IT,2020-10-09 05:58:16,46.62,10.7,41.0,86,20,4.7
392,Zambezi,ZM,2020-10-09 05:59:43,-13.54,23.1,73.18,61,0,4.45
393,Nome,US,2020-10-09 05:55:28,64.5,-165.41,46.4,75,90,10.29
394,Callaway,US,2020-10-09 05:59:44,30.15,-85.57,75.2,94,1,4.7
395,Hwange,ZW,2020-10-09 05:59:44,-18.37,26.5,77.04,62,62,7.02
396,Leopold,AU,2020-10-09 05:59:45,-38.18,144.47,57.99,71,75,21.92
397,Seoul,KR,2020-10-09 05:59:45,37.57,126.98,75.2,43,1,5.82
398,Edea,CM,2020-10-09 05:59:45,3.8,10.13,73.4,100,40,2.24
399,Erenhot,CN,2020-10-09 05:58:15,43.65,111.98,58.71,29,0,18.28
400,Merauke,ID,2020-10-09 05:59:43,-8.47,140.33,81.97,67,93,18.9
401,Bonavista,CA,2020-10-09 05:57:52,48.65,-53.11,51.01,87,98,18.01
402,Miri,MY,2020-10-09 05:59:46,4.41,114.01,86.0,74,40,4.7
403,Taoudenni,ML,2020-10-09 05:59:39,22.68,-3.98,78.44,27,0,11.65
404,Isangel,VU,2020-10-09 05:57:53,-19.55,169.27,77.11,76,31,10.47
405,Saulkrasti,LV,2020-10-09 05:59:47,57.26,24.41,46.99,100,75,8.05
406,Zyryanka,RU,2020-10-09 05:59:47,65.75,150.85,31.37,95,93,5.77
407,Kalmunai,LK,2020-10-09 05:59:37,7.42,81.82,88.07,57,98,2.89
408,Chicama,PE,2020-10-09 05:59:48,-7.84,-79.15,63.72,82,40,4.07
409,Xichang,CN,2020-10-09 05:59:49,27.9,102.26,62.55,77,100,1.1
410,Milkovo,RU,2020-10-09 05:59:49,54.72,158.62,43.75,57,0,3.62
411,Fort Nelson,CA,2020-10-09 05:59:43,58.81,-122.7,30.2,80,40,4.7
412,Cayenne,GF,2020-10-09 05:56:07,4.93,-52.33,75.2,100,0,8.25
413,Taltal,CL,2020-10-09 05:58:12,-25.4,-70.48,58.93,61,0,1.95
414,Sao Miguel Do Iguacu,BR,2020-10-09 05:59:49,-25.35,-54.24,75.2,83,40,6.93
415,Kovur,IN,2020-10-09 05:59:49,14.48,79.98,92.75,48,63,6.89
416,San Jeronimo,PE,2020-10-09 05:59:49,-11.95,-75.28,47.08,66,34,2.44
417,Boly,HU,2020-10-09 05:59:49,45.97,18.52,50.0,81,56,6.93
418,Zhigalovo,RU,2020-10-09 05:59:49,54.81,105.16,43.99,56,93,2.19
419,Hualmay,PE,2020-10-09 05:59:49,-11.1,-77.61,60.94,88,27,3.71
420,Severnyy,RU,2020-10-09 05:59:50,50.68,36.55,51.8,43,91,13.42
421,Sao Miguel Do Araguaia,BR,2020-10-09 05:58:20,-13.28,-50.16,81.55,31,0,2.93
422,Izhma,RU,2020-10-09 05:59:50,65.01,53.91,44.26,96,100,0.92
423,Tingo Maria,PE,2020-10-09 05:59:50,-9.29,-76.01,66.06,81,3,2.06
424,Imeni Poliny Osipenko,RU,2020-10-09 05:59:50,52.42,136.49,51.33,53,0,6.8
425,Yatou,CN,2020-10-09 05:59:50,37.15,122.38,68.34,45,0,8.23
426,Luocheng,CN,2020-10-09 05:59:50,29.38,104.03,63.68,77,100,2.35
427,Kruisfontein,ZA,2020-10-09 05:58:18,-34.0,24.73,60.01,94,100,1.01
428,Faanui,PF,2020-10-09 05:57:57,-16.48,-151.75,78.94,78,8,19.89
429,Osakarovka,KZ,2020-10-09 05:59:51,50.56,72.57,33.46,81,1,6.29
430,Santiago Del Estero,AR,2020-10-09 05:59:51,-27.8,-64.26,63.1,62,6,1.9
431,Puerto Baquerizo Moreno,EC,2020-10-09 05:59:51,-0.9,-89.6,65.75,91,11,11.77
432,Finnsnes,NO,2020-10-09 05:59:51,69.23,17.98,41.0,93,75,12.75
433,Jiuquan,CN,2020-10-09 05:59:51,39.74,98.52,62.67,28,0,7.7
434,Kodinsk,RU,2020-10-09 05:59:51,58.69,99.18,32.32,88,75,7.99
435,Jieshi,CN,2020-10-09 05:59:51,22.81,115.83,84.99,55,7,1.01
436,Whitehorse,CA,2020-10-09 05:57:05,60.72,-135.05,39.2,64,90,9.17
437,Yenagoa,NG,2020-10-09 05:59:52,4.92,6.26,74.07,94,100,1.74
438,Rassvet,RU,2020-10-09 05:59:52,46.83,40.75,60.58,40,0,23.69
439,Tual,ID,2020-10-09 05:58:08,-5.67,132.75,81.34,79,100,14.5
440,Yulara,AU,2020-10-09 05:59:50,-25.24,130.99,84.2,9,0,6.93
441,Hobyo,SO,2020-10-09 05:59:52,5.35,48.53,82.22,74,22,8.86
442,Chilca,PE,2020-10-09 05:59:52,-12.52,-76.74,61.0,87,90,5.82
443,Jacareacanga,BR,2020-10-09 05:59:52,-6.22,-57.75,76.24,67,36,3.04
444,Morehead,US,2020-10-09 05:59:52,37.27,-87.18,64.4,100,1,4.05
445,Mayo,US,2020-10-09 05:59:52,38.89,-76.51,55.4,71,1,3.36
446,Kokopo,PG,2020-10-09 05:59:52,-4.35,152.26,85.64,67,93,9.01
447,Sisimiut,GL,2020-10-09 05:59:53,66.94,-53.67,38.7,73,98,11.54
448,Kabinda,CD,2020-10-09 05:59:53,-6.13,24.48,72.72,82,19,4.65
449,Aklavik,CA,2020-10-09 05:59:53,68.22,-135.01,33.8,86,90,5.82
450,Ciudad Bolivar,VE,2020-10-09 05:59:53,8.12,-63.55,77.92,80,9,7.49
451,Samarai,PG,2020-10-09 05:57:58,-10.62,150.67,78.69,71,76,10.76
452,Clyde,US,2020-10-09 05:59:53,41.3,-82.98,48.99,82,0,3.0
453,Ati,TD,2020-10-09 05:59:53,13.22,18.34,78.04,74,77,9.42
454,Yar-Sale,RU,2020-10-09 05:57:58,66.83,70.83,35.6,84,70,7.72
455,Sidi Ali,DZ,2020-10-09 05:59:53,36.1,0.42,65.07,83,39,2.84
456,Ponta Do Sol,PT,2020-10-09 05:57:57,32.67,-17.1,69.8,77,20,5.82
457,Dukat,RU,2020-10-09 05:59:54,62.55,155.55,24.46,85,57,9.35
458,Pergamino,AR,2020-10-09 05:58:55,-33.89,-60.57,55.0,58,46,1.68
459,Centralia,US,2020-10-09 05:59:54,46.72,-122.95,59.0,93,90,1.45
460,Sakharovo,RU,2020-10-09 05:59:54,56.9,36.05,51.42,83,100,10.8
461,San Cristobal,VE,2020-10-09 05:59:38,7.77,-72.22,64.13,77,81,1.39
462,Canutama,BR,2020-10-09 05:59:54,-6.53,-64.38,76.86,65,16,0.27
463,Sakaiminato,JP,2020-10-09 05:59:54,35.55,133.23,71.6,73,75,18.34
464,Birjand,IR,2020-10-09 05:59:54,32.87,59.22,69.8,15,20,6.93
465,Kilifi,KE,2020-10-09 05:58:56,-3.63,39.85,77.0,94,75,11.41
466,Grafton,US,2020-10-09 05:58:02,42.21,-71.69,41.0,75,1,8.05
467,Chincholi,IN,2020-10-09 05:59:55,17.47,77.43,85.87,63,6,3.11
468,Pattan,IN,2020-10-09 05:59:55,34.17,74.57,75.4,20,0,1.05
469,Cacheu,GW,2020-10-09 05:59:55,12.27,-16.17,76.71,95,30,3.09
470,Killybegs,IE,2020-10-09 05:59:55,54.63,-8.45,41.0,93,49,1.99
471,Rundu,NA,2020-10-09 05:59:55,-17.93,19.77,73.87,23,0,5.39
472,Mikhaylovka,RU,2020-10-09 05:59:55,50.06,43.24,52.0,36,31,11.01
473,Rocha,UY,2020-10-09 05:59:40,-34.48,-54.33,44.49,60,33,7.25
474,Quarai,BR,2020-10-09 05:59:55,-30.39,-56.45,56.25,91,10,8.21
475,Coahuayana,MX,2020-10-09 05:59:51,18.73,-103.68,78.06,83,66,2.04
476,Salo,IT,2020-10-09 05:59:56,45.61,10.53,52.0,87,99,2.24
477,Newport,GB,2020-10-09 05:58:05,51.59,-3.0,50.0,96,14,9.13
478,Lavrentiya,RU,2020-10-09 05:57:56,65.58,-171.0,40.87,93,100,12.21
479,Tateyama,JP,2020-10-09 05:59:29,34.98,139.87,62.6,93,90,11.41
480,Bud,US,2020-10-09 05:59:31,39.45,-86.18,59.0,78,94,4.23
481,Talcahuano,CL,2020-10-09 05:59:56,-36.72,-73.12,50.0,93,1,4.7
482,Buchanan,LR,2020-10-09 05:59:33,5.88,-10.05,76.39,88,98,3.56
483,Acapulco,MX,2020-10-09 05:57:14,16.86,-99.89,78.55,83,29,4.56
484,Shipitsyno,RU,2020-10-09 05:59:56,61.28,46.52,51.85,86,100,7.92
485,Evensk,RU,2020-10-09 05:59:57,61.95,159.23,35.67,71,0,10.89
486,Sechura,PE,2020-10-09 05:58:00,-5.56,-80.82,64.8,80,58,6.02
487,Belmonte,BR,2020-10-09 05:58:14,-15.86,-38.88,75.2,88,20,9.17
488,Mosquera,CO,2020-10-09 05:59:57,4.71,-74.23,55.4,71,75,4.7
489,Inirida,CO,2020-10-09 05:59:57,3.87,-67.92,69.64,95,28,1.86
490,Shihezi,CN,2020-10-09 05:59:57,44.3,86.03,52.93,38,95,4.97
491,Suluq,LY,2020-10-09 05:59:57,31.67,20.25,71.51,72,0,5.73
492,Falam,MM,2020-10-09 05:59:57,22.92,93.68,72.68,88,9,3.74
493,Los Llanos De Aridane,ES,2020-10-09 05:58:18,28.66,-17.92,73.4,78,90,8.05
494,College,US,2020-10-09 05:55:12,64.86,-147.8,41.0,74,20,6.93
495,Leua,SK,2020-10-09 05:59:58,48.22,18.61,48.99,100,40,1.12
496,Tazovskiy,RU,2020-10-09 05:58:15,67.47,78.7,32.97,93,95,12.01
497,Saint Anthony,US,2020-10-09 05:59:58,45.02,-93.22,59.0,44,1,16.11
498,Pop,UZ,2020-10-09 05:59:58,40.87,71.11,57.2,44,90,2.24
499,Bathsheba,BB,2020-10-09 05:57:52,13.22,-59.52,78.8,88,40,4.7
500,Kiunga,PG,2020-10-09 05:59:58,-6.12,141.29,82.38,89,96,3.18
501,Tolga,DZ,2020-10-09 05:59:58,34.72,5.38,68.0,52,0,2.24
502,Chernyshevskiy,RU,2020-10-09 05:58:20,63.01,112.47,31.01,81,45,11.81
503,Cumpas,MX,2020-10-09 05:59:58,29.98,-109.78,72.12,23,14,4.83
504,Itarema,BR,2020-10-09 05:59:42,-2.92,-39.92,77.22,81,100,12.71
505,Karia,NG,2020-10-09 05:59:59,11.73,11.16,75.76,78,100,8.93
506,Jackson,US,2020-10-09 05:55:03,42.42,-122.83,60.8,38,1,0.65
507,Mastic Beach,US,2020-10-09 05:59:59,40.77,-72.85,46.4,70,1,5.82
508,Ranong,TH,2020-10-09 05:59:59,9.97,98.63,77.0,94,75,3.36
509,Malanje,AO,2020-10-09 05:59:59,-9.54,16.34,65.25,87,86,8.14
510,Alindao,CF,2020-10-09 05:59:59,5.03,21.21,70.93,91,99,3.27
511,Vila Velha,BR,2020-10-09 05:56:07,-20.33,-40.29,75.99,88,100,3.36
512,Ayan,RU,2020-10-09 05:59:59,56.45,138.17,51.44,58,38,7.34
513,Saint-Georges,GD,2020-10-09 05:58:03,12.06,-61.75,80.6,83,75,9.17
514,Atambua,ID,2020-10-09 05:59:59,-9.11,124.89,85.24,56,71,3.83
515,Pizarro,CO,2020-10-09 06:00:00,4.95,-77.37,77.76,83,100,2.33
516,Colesberg,ZA,2020-10-09 06:00:00,-30.72,25.1,66.58,49,22,20.02
517,Archdale,US,2020-10-09 06:00:00,35.91,-79.97,62.01,73,92,8.21
518,Inta,RU,2020-10-09 06:00:00,66.03,60.17,38.82,96,100,10.27
519,Banda Aceh,ID,2020-10-09 05:59:47,5.56,95.32,84.96,63,100,17.63
520,Sao Joao Da Barra,BR,2020-10-09 05:58:11,-21.64,-41.05,73.53,92,97,12.03
521,Saint-Augustin,CA,2020-10-09 05:59:31,51.23,-58.65,47.12,79,100,21.68
522,Istisu,AZ,2020-10-09 06:00:01,40.95,48.07,53.6,76,0,3.36
523,Egvekinot,RU,2020-10-09 05:58:04,66.32,-179.17,35.4,97,100,9.93
524,Nishihara,JP,2020-10-09 05:58:07,26.18,127.76,84.2,58,75,12.75
525,Mrakovo,RU,2020-10-09 06:00:02,52.72,56.62,42.51,58,94,5.73
526,Rockwall,US,2020-10-09 06:00:02,32.9,-96.4,73.0,91,3,4.92
527,Vargashi,RU,2020-10-09 06:00:03,55.36,65.85,43.29,72,100,14.34
528,Poum,NC,2020-10-09 06:00:04,-20.23,164.02,75.83,74,81,8.08
529,Yarmouth,US,2020-10-09 05:59:43,41.71,-70.23,52.0,58,1,8.05
530,Bin Qirdan,TN,2020-10-09 06:00:04,33.14,11.22,71.28,62,24,6.71
531,Krapina,HR,2020-10-09 06:00:05,46.16,15.88,48.0,93,72,1.12
532,Zhuji,CN,2020-10-09 06:00:05,29.72,120.24,77.0,47,75,8.95
533,Camocim,BR,2020-10-09 06:00:06,-2.9,-40.84,75.52,88,67,11.56
534,Soyo,AO,2020-10-09 06:00:06,-6.13,12.37,77.0,94,75,5.82
535,Jizan,SA,2020-10-09 06:00:07,17.33,42.67,87.8,79,0,4.7
536,Velasco Ibarra,EC,2020-10-09 06:00:07,-1.05,-79.62,73.76,71,95,6.96
537,Nuuk,GL,2020-10-09 06:00:07,64.18,-51.72,35.6,93,82,12.75
538,Rawlins,US,2020-10-09 06:00:07,41.79,-107.24,57.2,20,1,11.41
539,Broken Hill,AU,2020-10-09 06:00:08,-31.95,141.43,68.0,32,0,14.99
540,Angoche,MZ,2020-10-09 06:00:08,-16.23,39.91,77.23,61,97,4.09
541,Buraydah,SA,2020-10-09 05:58:01,26.33,43.98,75.2,33,0,3.36
542,Bangassou,CF,2020-10-09 06:00:08,4.74,22.82,70.75,91,100,2.91
543,Bantry,IE,2020-10-09 06:00:09,51.68,-9.45,48.2,93,75,9.17
544,Charters Towers,AU,2020-10-09 06:00:09,-20.1,146.27,91.65,24,20,12.86
545,Atar,MR,2020-10-09 06:00:09,20.52,-13.05,85.51,31,0,8.77
546,Makushino,RU,2020-10-09 06:00:09,55.21,67.24,42.48,65,100,16.46
547,Beaufort,MY,2020-10-09 06:00:10,5.35,115.75,84.2,74,20,3.36
548,Concarneau,FR,2020-10-09 05:58:44,47.88,-3.92,53.6,93,90,5.82
549,Sukumo,JP,2020-10-09 05:59:02,32.93,132.73,67.66,90,100,16.93
550,Ust-Nera,RU,2020-10-09 06:00:10,64.57,143.2,27.43,86,0,5.28
551,San Policarpo,PH,2020-10-09 06:00:11,12.18,125.51,82.74,75,100,3.78
552,Pareora,NZ,2020-10-09 05:58:19,-44.49,171.21,53.01,69,13,8.99
553,Roald,NO,2020-10-09 06:00:11,62.58,6.13,50.0,93,75,4.7
554,Kapoeta,SS,2020-10-09 06:00:11,4.77,33.59,79.92,60,96,2.84
555,Colares,PT,2020-10-09 06:00:11,38.8,-9.45,62.01,89,84,11.99
556,Nemuro,JP,2020-10-09 06:00:12,43.32,145.57,62.6,48,20,6.93
557,Biak,ID,2020-10-09 05:57:56,-0.91,122.88,83.12,73,57,3.29
558,Lyndon,US,2020-10-09 06:00:12,38.26,-85.6,64.4,82,1,4.7
559,Paamiut,GL,2020-10-09 05:58:17,61.99,-49.67,43.36,68,82,11.27
560,Ketchikan,US,2020-10-09 06:00:13,55.34,-131.65,44.6,93,75,5.82
561,Along,IN,2020-10-09 06:00:13,28.17,94.77,91.9,45,6,1.88
562,Whyalla,AU,2020-10-09 06:00:13,-33.03,137.58,69.8,49,0,12.75
563,Hokitika,NZ,2020-10-09 05:59:52,-42.72,170.97,52.83,75,12,4.36
564,Waingapu,ID,2020-10-09 06:00:14,-9.66,120.26,89.04,54,59,13.91
